id,title,age,available,neighbourhood,postcode,type,rooms,monthly_price_usd,monthly_min_usd,monthly_max_usd,link,long,lat,postcode_latlong,commute_time,commute_distance
100561873,Queen Bed OK Doorman Highrise Gym Pool Laundry,1,1 Aug,Kips Bay,10010,apartment,3,"$1,550- $1,600",1550,1600,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100561873&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D50%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.98153370000001,40.7388319,40.7388319+-73.9815337,2509,3047
101262559,Furnished Private Queen Room in UWS #198B,1,Available Now,Upper West Side,10025,apartment,3,"$1,850",1850,1850,https://www.spareroom.com/roommate/fad_click.pl?fad_id=101262559&search_id=500028946123&offset=60&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D60%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.96831019999999,40.7999209,40.7999209+-73.9683102,1464,5434
101200777,"Kips Bay Highrises: Doorman, Grocery store, Gym",1,1 Aug,Kips Bay,10010,apartment,3,"$1,575- $1,650",1575,1650,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101200777&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D60%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.98153370000001,40.7388319,40.7388319+-73.9815337,2509,3047
100885147,"1 Roommate Share Only: Video DM, Elevator, Laundry",1,31 Jul,East Village,10009,apartment,2,"$1,750- $2,100",1750,2100,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100885147&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D60%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9800645,40.7275043,40.7275043+-73.9800645,1611,5054
100338685,"Large Room, Video DM, Elevator, Laundry, Gym, Park",1,31 Jul,East Village,10009,apartment,3,"$1,700- $1,900",1700,1900,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100338685&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D60%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9800645,40.7275043,40.7275043+-73.9800645,1611,5054
101200915,Central Location FiDi Doorman Amenities,1,1 Aug,Financial District,10005,apartment,3,"$1,700- $1,850",1700,1850,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101200915&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D60%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-74.0094562,40.7064363,40.7064363+-74.0094562,1429,6894
101207152,Financial District Doorman Amenities Washer/Dryer,1,1 Aug,Financial District,10005,apartment,3,"$1,650- $1,750",1650,1750,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101207152&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D60%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-74.0094562,40.7064363,40.7064363+-74.0094562,1429,6894
100060137,Stuytown-PCV - Unfurn. Rooms - $1525-1700- NO FEE,1,1 Aug,Midtown South Central,10010,apartment,4,"$1,525- $1,700",1525,1700,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100060137&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D60%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.98153370000001,40.7388319,40.7388319+-73.9815337,2509,3047
101115322,Rooms for Rent in Ridgewood Queens,1,Available Now,Ridgewood,11385,apartment,4,$900,900,900,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101115322&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D60%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.8948295,40.698070800000004,40.6980708+-73.8948295,3218,15182
101262430,Furnished Private Queen Room in UWS #198A,1,Available Now,Upper West Side,10025,apartment,3,"$1,950",1950,1950,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101262430&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D60%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.96831019999999,40.7999209,40.7999209+-73.9683102,1464,5434
101253694,Spacious Bedroom in Beautiful Uptown Home,1,Available Now,Uptown,10040,apartment,3,"$1,500",1500,1500,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101253694&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D60%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.93304289999999,40.8639624,40.8639624+-73.9330429,2339,13337
100565095,Large room in true 2 BR in Doorman Bldg,1,Available Now,Central Park,10026,apartment,2,"$1,500",1500,1500,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100565095&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D60%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.95258249999999,40.8032131,40.8032131+-73.9525825,1303,6621
101193199,Furnished Full Room in Times Square #1371B,3,23 Dec,Midtown Center,10036,apartment,2,"$1,550",1550,1550,https://www.spareroom.com/roommate/fad_click.pl?fad_id=101193199&search_id=500028946123&offset=70&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D70%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9932872,40.7602619,40.7602619+-73.9932872,908,1167
100507420,Pre-war Gem in Jackson Heights,1,1 Aug,Jackson Heights,11372,apartment,2,"$1,000",1000,1000,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100507420&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D70%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.8801301,40.7527924,40.7527924+-73.8801301,2029,11149
101218045,Room available in fort greene area close to pratt,1,Available Now,Fort Greene,11205,apartment,5,"$1,025",1025,1025,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101218045&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D70%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9565551,40.6945036,40.6945036+-73.9565551,2464,11196
101257138,A room available on decatur st in bushwick near L,1,Available Now,Brooklyn,11233,apartment,4,$600,600,600,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101257138&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D70%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.92128579999999,40.6795939,40.6795939+-73.9212858,2104,15677
101242396,3 rooms available in prospect leffert with backyar,1,Available Now,Prospect Lefferts Gardens,11226,apartment,3,$800,800,800,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101242396&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D70%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9536163,40.6470923,40.6470923+-73.9536163,2975,16474
100036212,Bedroom in Elevator Building Steps to Subway,1,1 Aug,Financial District,10038,apartment,3,"$1,525",1525,1525,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100036212&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D70%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-74.0021019,40.7071498,40.7071498+-74.0021019,1967,7033
101080384,Washington Heights Oasis!,1,1 Sep,Washington Heights,10033,apartment,2,"$1,500",1500,1500,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101080384&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D70%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9447994,40.8557765,40.8557765+-73.9447994,2431,12704
101249170,$1850 1 large bedroom in large 2 bedroom apartment,1,18 Jul,Boerum Hill,11217,apartment,2,"$1,850",1850,1850,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101249170&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D70%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9785952,40.6815619,40.6815619+-73.9785952,1722,10341
101255341,IOcean Avenue Room,1,Available Now,Brooklyn,11226,apartment,3,$800,800,800,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101255341&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D70%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9536163,40.6470923,40.6470923+-73.9536163,2975,16474
100896403,2 room avail 9/1 - East Village Apartment!,1,1 Sep,East Village,10009,apartment,4,"$1,200- $1,400",1200,1400,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100896403&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D70%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9800645,40.7275043,40.7275043+-73.9800645,1611,5054
100648894,Sunny big room / closet,1,15 Jul,Brooklyn,11215,apartment,2,"$1,200",1200,1200,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100648894&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D70%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9800645,40.6681669,40.6681669+-73.9800645,2117,12950
101258236,Furnished Full Room in Times Square #1371C,3,31 Jul,Hell's Kitchen,10036,apartment,4,"$1,550",1550,1550,https://www.spareroom.com/roommate/fad_click.pl?fad_id=101258236&search_id=500028946123&offset=80&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D80%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9932872,40.7602619,40.7602619+-73.9932872,908,1167
100043443,Glorious location - room available  August 1st.,1,1 Aug,Brooklyn,11237,apartment,3,"$1,075",1075,1075,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100043443&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D80%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.92128579999999,40.7043156,40.7043156+-73.9212858,1979,11152
100018774,"Sunny room, separate bathroom, doorman building",1,14 Jul,Harlem,10039,apartment,2,"$1,400",1400,1400,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100018774&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D80%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9374517,40.8288377,40.8288377+-73.9374517,1454,9822
101262133,Rent Room,1,Available Now,Upper West Side,10025,apartment,3,"$1,300",1300,1300,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101262133&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D80%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.96831019999999,40.7999209,40.7999209+-73.9683102,1464,5434
100596025,"Viewing available Harlem /2,3,B,C lines 135th St",1,Available Now,Harlem,10030,apartment,4,"$815- $1,450",815,1450,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100596025&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D80%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9433299,40.8173411,40.8173411+-73.9433299,1628,8313
100495435,Washington Heights rooms close to (A) trainline,1,Available Now,Washington Heights,10033,apartment,4,"$1,450- $1,550",1450,1550,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100495435&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D80%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9447994,40.8557765,40.8557765+-73.9447994,2431,12704
100087028,Bushwick J&M lines Furnished & Utilities included,1,Available Now,Brooklyn,11206,apartment,5,"$815- $1,350",815,1350,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100087028&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D80%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9418603,40.7047738,40.7047738+-73.9418603,2116,10270
100087129,"Room & private bath in 2BR/2BA apt, avail July 25",1,25 Jul,Astoria,11103,apartment,2,"$1,550",1550,1550,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100087129&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D80%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9109977,40.7633726,40.7633726+-73.9109977,1826,8082
101259790,Spacious Modern Quiet apartment in Harlem Heights,2,15 Aug,Hamilton Heights,10031,apartment,4,"$1,075",1075,1075,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101259790&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D80%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9506774,40.8270209,40.8270209+-73.9506774,1882,9365
100120078,Beautiful Room for rent in Hamilton Heights,2,Available Now,Uptown,10031,apartment,4,"$1,250- $1,400",1250,1400,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100120078&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D80%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9506774,40.8270209,40.8270209+-73.9506774,1882,9365
100026393,Furnished room with Utilities Included!!,2,Available Now,Upper East Side,10128,apartment,2,"$1,000",1000,1000,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100026393&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D80%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9506774,40.7826039,40.7826039+-73.9506774,1667,5557
101066698,Furnished Private Full in Chelsea #146B,3,15 Sep,Chelsea,10011,apartment,4,"$1,675",1675,1675,https://www.spareroom.com/roommate/fad_click.pl?fad_id=101066698&search_id=500028946123&offset=90&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D90%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-74.0094471,40.7464969,40.7464969+-74.0094471,1951,4223
101198878,Brand New Furnished Apartment Near Subway,2,Available Now,Hamilton Heights,10031,apartment,4,"$975- $1,300",975,1300,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101198878&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D90%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9506774,40.8270209,40.8270209+-73.9506774,1882,9365
101219347,$900 Room for rent in Washington Heights,2,1 Aug,Washington Heights,10033,apartment,5,$900,900,900,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101219347&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D90%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9447994,40.8557765,40.8557765+-73.9447994,2431,12704
101261140,Friends via 2019!,2,1 Aug,Harlem,10026,apartment,3,"$1,300",1300,1300,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101261140&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D90%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.95258249999999,40.8032131,40.8032131+-73.9525825,1303,6621
100764331,Room in Secure Neighborhood,2,Available Now,Morningside Heights,10026,apartment,3,"$1,200",1200,1200,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100764331&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D90%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.95258249999999,40.8032131,40.8032131+-73.9525825,1303,6621
101024260,Room  available for  sublet,2,7 Aug,Astoria,11102,apartment,1,"$1,100",1100,1100,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101024260&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D90%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9286341,40.7732937,40.7732937+-73.9286341,1725,7160
101260864,1 room in 3br & 1.5 Bath Greenpoint,2,1 Aug,Greenpoint,11222,apartment,3,"$1,250",1250,1250,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101260864&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D90%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9506774,40.7282702,40.7282702+-73.9506774,1565,6808
101260894,Prime Williamsburg- 2br in 3br -luxury building,2,1 Sep,Williamsburg,11211,apartment,2,"$1,600- $1,800",1600,1800,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101260894&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D90%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9565551,40.7093358,40.7093358+-73.9565551,1774,8892
101157226,UES Lenox Hill Luxury - Looking for Roommate,2,Available Now,Lenox Hill,10065,apartment,2,"$1,990",1990,1990,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101157226&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D90%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.96243270000001,40.7645239,40.7645239+-73.9624327,829,2588
100755667,Large Room for Rent by Owner,2,27 Jul,Woodside,11377,house,3,"$1,200",1200,1200,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100755667&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D90%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.90364869999999,40.74133339999999,40.7413334+-73.9036487,2350,7685
101011897,Fully Furnished Room in Shared Bushwick Apt,2,31 Jul,Bushwick,11237,apartment,3,"$1,188",1188,1188,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101011897&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D90%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.92128579999999,40.7043156,40.7043156+-73.9212858,1979,11152
101262430,Furnished Private Queen Room in UWS #198A,1,Available Now,Upper West Side,10025,apartment,3,"$1,950",1950,1950,https://www.spareroom.com/roommate/fad_click.pl?fad_id=101262430&search_id=500028946123&offset=100&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D100%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.96831019999999,40.7999209,40.7999209+-73.9683102,1464,5434
